"828","SEVILLA","ANDALUCÍA","SALTERAS","SALTERAS","41909","AVENIDA INDUSTRIA DE LA, 1","D","","1.305","MALPESA","Low Cost"
"828","HUELVA","ANDALUCÍA","PALOS DE LA FRONTERA","PALOS DE LA FRONTERA","21810","AVENIDA MAZAGON, 3","I","","1.329","BALLENOIL","Low Cost"
"828","MÁLAGA","ANDALUCÍA","YUNQUERA","YUNQUERA","29410","CARRETERA C/CASTILLO, SN A-366 KM. 1","N","","1.386","AGLA","Low Cost"
"828","GRANADA","ANDALUCÍA","SALOBREÑA","SALOBREÑA","18680","POLIGONO CALLE E, S/N","N","","1.299","ASC CARBURANTES","Low Cost"
"828","HUELVA","ANDALUCÍA","VALVERDE DEL CAMINO","VALVERDE DEL CAMINO","21600","N-435 km 198,9","D","","1.32","DEOIL","Low Cost"
"828","CÁDIZ","ANDALUCÍA","TARIFA","TARIFA","11380","POLIGONO LA VEGA, 511","N","","1.339","WINDFUEL TARIFA LOW COST","Low Cost"
"828","CÓRDOBA","ANDALUCÍA","BAENA","BAENA","14850","AVENIDA ALEMANIA, 1","D","","1.309","GEDS","Low Cost"
"828","CÁDIZ","ANDALUCÍA","CHICLANA DE LA FRONTERA","CHICLANA DE LA FRONTERA","11130","AVENIDA DE LOS DESCUBRIMIENTOS, 64","D","","1.309","BALLENOIL","Low Cost"
"828","HUELVA","ANDALUCÍA","BEAS","BEAS","21630","CTRA.N-435 km 210","I","","1.32","DEOIL","Low Cost"
"828","CÁDIZ","ANDALUCÍA","ROTA","COSTA BALLENA","11520","URBANIZACIÓN LA BALLENA, S/N","D","","1.389","ECONOIL","Low Cost"
"828","HUELVA","ANDALUCÍA","PAYMOGO","PAYMOGO","21560","AVENIDA ANDALUCÍA, ","N","","1.389","KUWAIT PETROLEUM","Low Cost"
"828","JAÉN","ANDALUCÍA","SANTA ELENA","SANTA ELENA","23213","AUTOVIA DE ANDALUCIA km 259,1","D","","1.349","E.S. MIRA, S.L.","Low Cost"
"828","CÓRDOBA","ANDALUCÍA","ESPIEL","ESPIEL","14220","CARRETERA COMARCAL CO-150 KM. 0,5","D","","1.399","MEROIL","Low Cost"
"828","ALMERÍA","ANDALUCÍA","VERA","VERA","04620","CARRETERA C-3327 KM. 1","D","","1.299","VULCO","Low Cost"
"828","CÓRDOBA","ANDALUCÍA","FERNÁN-NÚÑEZ","FERNAN NUÑEZ","14520","AVENIDA JUAN CARLOS I, 30","D","","1.257","PLENOIL","Low Cost"
"828","GRANADA","ANDALUCÍA","OGÍJARES","OGIJARES","18151","CALLE LEON, 36","D","","1.295","MINIOIL","Low Cost"
"828","SEVILLA","ANDALUCÍA","BURGUILLOS","BURGUILLOS","41220","CR C-433, 23,4","D","","1.369","AGLA","Low Cost"
"828","MÁLAGA","ANDALUCÍA","PIZARRA","CERRALBA","29569","CARRETERA CARRETERA DE CERRALBA Nº 1 KM. 1","I","","1.368","AGLA","Low Cost"
"828","SEVILLA","ANDALUCÍA","SEVILLA","SEVILLA","41015","CARRETERA A-431 KM. 134,100","D","","1.379","E.S. SANTA MARTA","Low Cost"
"828","HUELVA","ANDALUCÍA","SAN JUAN DEL PUERTO","SAN JUAN DEL PUERTO","21610","CR N-435, 219,9","I","","1.309","COLOSO","Low Cost"
"828","CÁDIZ","ANDALUCÍA","TARIFA","TARIFA","11380","URBANIZACIÓN LA MARINA, 614","N","","1.339","TARIFUEL","Low Cost"
"828","CÓRDOBA","ANDALUCÍA","CÓRDOBA","CORDOBA","14011","CARRETERA DE TRASSIERRA KM. 8","I","","1.379","ESTACIÓN DE SERVICIO EL CRUCE DE SANTA MARÍA DE TRASSIERRA","Low Cost"
"828","ALMERÍA","ANDALUCÍA","HUÉRCAL-OVERA","HUERCAL-OVERA","04600","CARRETERA ESTACIÓN KM. 159","D","","1.287","PLENOIL","Low Cost"
"828","GRANADA","ANDALUCÍA","PELIGROS","PELIGROS","18210","CALLE LOJA ESQ. CALLE GUADIX, S/N","N","","1.279","SUR-OIL","Low Cost"
"828","ALMERÍA","ANDALUCÍA","VÍCAR","VICAR","04738","AVENIDA BULEVAR CIUDAD DE VÍCAR, 715","D","","1.295","PLENOIL","Low Cost"
"828","CÓRDOBA","ANDALUCÍA","CARLOTA (LA)","CARLOTA (LA)","14100","CALLE ARTESANIA RONDA NORTE, 2","D","","1.359","ES TADISUR ","Low Cost"
"828","CÓRDOBA","ANDALUCÍA","PRIEGO DE CÓRDOBA","ZAMORANOS","14814","CARRETERA A-333 KM. 6","D","","1.389","E.S. LOS LLANOS AGLA","Low Cost"
"828","JAÉN","ANDALUCÍA","FRAILES","FRAILES","23690","CARRETERA CRTA. ALCALA-FRAILES KM. 10","D","","1.389","AGLA","Low Cost"
